comment_id,video_id,comment_text,like_count,comment_date,channel_id
Ugw6xFxnoATY-JVPL1N4AaABAg,qwjD-KvdjAs,"Let’s all be real here, she’s actually amazing, and so inspiring to so many ppl. We love you sm and your exercises has helped me sm 💗💗💗💗",11,2025-05-15,UCuEMu89DnV8QBJLbrHOEtGg
Ugw76xnFsTADmvu512R4AaABAg,FDUwb3DWfTw,Just Goodliffe the entire grid like a boss,645,2022-01-09,UCWD8ieJXadYAfVnIzIuoPEA
Ugw78BHdd4RerCD4Xk94AaABAg,s146yxhonQ0,That’s actually one of those moments when u decided to watch tennis longer then only for a couple of seconds and suddenly began to love this sport,4185,2022-01-19,UCCB3Kk1LDCGP4CnwMp_Q7LA
Ugw7A-zj_m0TqSrdikB4AaABAg,Zziwc2r0RRU,Great reminder for when my swing starts feeling off,1,2023-04-04,UCNddaS1TWEAiKocTGQB43uA
Ugw7dG9Y_EqSYiMUzf14AaABAg,PwLRaHMJJEk,He wah'd around... and found out.,18287,2023-06-28,UCXdDOxon4rKfUv8W3zDgSjw
Ugw7H_ZxWFXboFCOr314AaABAg,_Wf8Sc4k7Io,Wattrel is definitely the regional bird even if it's not on the first route. It's also the first Non-linear and non-traditionnal game with a predifined path. So you can choose to encounter Wattrel sooner or later.,674,2023-02-28,UCF-et77KmaQcVxdRkHiyv7A
Ugw7luzbf4o_hlOvhY54AaABAg,SNDlgZYsS8g,I need wifi in mobile or android tho :/,2,2022-10-06,UCKP3L8Bi7jB149WoMuyZs1Q
Ugw7MfVSAMN2PfBbKiN4AaABAg,YHAPsJ6mPpw,"We all have that person who ""makes the best eggs"" and that person usually cannot cook",1390,2023-04-26,UChcZ4rrWxtVOiRJxlfUxpxw
Ugw7pJ5X0EtBBJoYwNJ4AaABAg,qwjD-KvdjAs,"Let's be honest, she's an amazing vocal coach and all of the kids she's trained have an amazing voice! Keep going we love you and we support you!❤️",2940,2023-04-04,UCPi8pjF0MUtTnLHAWmWG8ZA
Ugw7U40NksNdflkwTuB4AaABAg,fDC2KC1XqY8,Amazing how you shared so much in so little time; from advanced to beginning examples of this one crucial stretch,2,2025-10-12,UCDPyy9FU8Skq5SUQBhbRHiQ
Ugw7UoU2UVvqawcq3dt4AaABAg,Ad8VqD6PATQ,"Imma do the Canadian prices version of this, it’ll be double 😂",185,2023-03-24,UCORHBysSkeugRU6zP-maQ_w
Ugw7xOIq1s0Bb2f4Om94AaABAg,f2mdMcf-fJs,The last shot looks like an optical illusion like the boats are coming toward the screen.,226,2024-07-29,UC1JtcQ74xFp0clIgD_EUuUQ
Ugw843GnLlYWWKs_hxd4AaABAg,-asqHLetztY,"Filling tank with boiled water doesn't work by me, it burns the coffee and make it bitter as hell ! I use filtered water at room temperature and very low setting on the burner. I turn off just before it bubbles and don't put it under cold water, my coffee is perfect this way 👌",158,2023-04-08,UC73lTbtg4WLOIZa81wkO_lw
Ugw8DpDpduc802VolEl4AaABAg,THw-wXt7wyM,"""But evrything still goes through your internet provider""

AH SH*T",532,2022-10-16,UChQLTfHmib5IDTNVkcaaoZg
Ugw8DxKo6qCyjK-nRmt4AaABAg,bbQNpJW_YJ8,"What do you do for living?

- I brush my teeth",7884,2023-06-29,UC0mb_Uf_LcMPgy6DA93BWHg
Ugw8elfzwfqPofVIl394AaABAg,THw-wXt7wyM,"Everything goes though to your internet service provider: 

Me: “proceeds to type in apology letter in my search bar to all the souls that were lost at the sight*",377,2022-10-16,UCm6qmUDejD8oLILPJiCBhxw
Ugw8F7u8NGtfQYvUL7l4AaABAg,09R8_2nJtjg,"*Maroon 5 walks through a kitchen *
The chef:👁️         👁️
                        ⭕",10099,2020-08-31,UC9QlJ4mO2LmqlCbb9b_ABpA
Ugw8k5fx5kOzPsonkaV4AaABAg,hjMtiQw39ys,I like that voice training ❤❤❤,3,2025-08-22,UC_sv52ZqD6ttJ7oXVlsQTNw
Ugw8ky0VMAa6W2eRpWd4AaABAg,05ll6yo-_PA,Magic Sand cancelled for being hydrophobic,4211,2025-05-29,UCjR3s410XdSwhClFtEOXgcw
Ugw8L9oW9cHbg8RoLdt4AaABAg,iEuOnChpxm4,I absolutely love that sam knew they would unionize and was prepared for it,22287,2024-10-05,UCm8jIzmOWFzAkSA9CO2-aiQ
Ugw8ma-KZdmhG867gvF4AaABAg,t09H_B6hrm8,"For those who are not seeing any progress or are demotivated by how long it's taking - 
I also couldn't do a single pushup, but I started with small steps, I did inclined pushups on tables, then a bit lower on the couch and gave the muscles time to recover, I actually forgot to even try ground pushups for a few weeks, and when I finally did, I did 6! Then I kept going and the maximum I did as 20 (last ones in questionable form) Still improving! Do not quit.

Since I keep getting replies on this one once in a while, I thought maybe I should update. I stopped working out for some other reasons but got back into it a few weeks ago, and my growth has been explosive! I can do 30 clean reps now.

another edit: hit a clean one arm pushup! and about 35 pushups.",2037,2025-05-28,UChhI5HoDAV_aJrqCLDyu52w
Ugw8NR7g9GONQCgrQEB4AaABAg,iEuOnChpxm4,Of course Katie is the final boss.,28070,2022-02-15,UChDG_t4fOqIu7TXDvj5hK5Q
Ugw8uaxvJEHRR7FyxQt4AaABAg,fLexgOxsZu0,"Me: Stop wasting your time

Brain: Just one more song from your childhood",9460,2019-10-30,UCnsYd-AMcve_2ZW0djUBHMg
Ugw8xTeuW5dtk7zFkc14AaABAg,R-IbkK9Gpo8,Thank u thank u soo much I'm a 11 Yr old who has to do sewing for a technology homework project and u rlly helped alottt thank u soo much rlly appreciate it,1,2026-01-26,UCo5029IhSBksH27XN90rrKA
Ugw8ZsI8TN4cQxh37eR4AaABAg,AFZfis4sNgQ,Finally I found one that shows the boy instead of a edit     (Edit) DANG I'VE NEVER HAD THIS MANY LIKES BEFORE thx (Edit) I mean the first part,1419,2025-11-01,UC6jJjWaaSD2IN8yKSEFF8DA
Ugw8zWdhUZJbJRpADiN4AaABAg,1teWomZy9WQ,"Its like I am listening to a fairy tale of the steak being prepared, and they lived happily ever after, in the stomach of Guga. The end.",319,2022-05-16,UCDOh8F7GIJ8sBVmvc-9yMhA
Ugw9_I2FeBoSs6yA_lF4AaABAg,ta3717Xo2Ro,"After 16 freaking yrs i finally decided to master using our family's old wooden chopstick and by watching this video i was finally able to learn how to use them.
Such a great video.",267,2022-09-12,UCcJoYyjRD2jwq0tZ_ziYvKg
Ugw95hxqoTT7mtz8DS54AaABAg,KMG4YfiR-_U,"“Yo bro can you move your knight?”
*”No”*",7,2024-06-12,UC_bTIMoo0WmxuJkfootq_LQ
Ugw96QD1Jb9Q3WMqfrl4AaABAg,W0LgNsfXc3A,I made this right after seeing the video.  Delicious and super simple!😊 thanks! bon appétit and blessings!,35,2024-10-26,UCWwCN6YDvXRYELzW6lDYN8A
Ugw98wjXywccNUpqKMZ4AaABAg,rRAmNz6G3Tk,"""Didn't want to clean their beater after every McFlurry""
""So they broke the machine""",22323,2023-03-02,UCllJwdmX1N83W7_HrlNuZdw
Ugw9a3nFhI1HMM7Rmah4AaABAg,lVryXeXbwGM,"If all fresh water were heavy water, the world would be vastly different.",57,2025-06-16,UCBDikytmk15oTdh26y6N8QA
Ugw9Bf89WelMNuwoTK94AaABAg,cqREznICF54,Have I ever wondered? I didn’t even know they did till you mentioned it.,6,2024-12-11,UCuiWEhSyiBKNQGd-eKzpqGQ
Ugw9c5rgGqkxnLvHQXx4AaABAg,WJfhTGreRCQ,Looks easier said than done,107,2025-08-17,UC50T3z9U3065EXBxkhmTEPA
Ugw9dPTlrsgah8npAKV4AaABAg,qmJmtPJ3mws,SO MUCH ARUA,1,2026-02-07,UCRPQ3mPEEx_BeZdQ7rUxULg
Ugw9fnueK3t2zy7bODx4AaABAg,QosPlh350_g,That one kid who pulls paper out while the printer is printing,14858,2021-02-03,UC2zDbg9sDHuL81P36sjLEDg
Ugw9IBOpr65QrDsBlQt4AaABAg,Y87g8drletk,This is more convincing than most toothpaste ads,8530,2023-12-13,UCXvFBYhgs4d3hY_rDuEIdtw
Ugw9NiMYl4najdM25oF4AaABAg,idYAqwUOxZA,Very simple & straightforward,4,2025-06-20,UCmemZX0NfD-VDnCa5mBrrBw
Ugw9Pld1BDSuhMNUpPN4AaABAg,rJ_CLHtV-aQ,"The pot, the roux color and the technique! This is a gumbo folks!!!! Signed a Louisianan!",57,2021-12-17,UCVvrCuvHCCBN6T6qdJKY59A
Ugw9QaWZyrduYX3uYnt4AaABAg,1Nef8LPO-jo,"""Hold on officer let me charge my phone first""",4743,2022-11-03,UCYju5GPYxokVHOfg6xILqvA
Ugw9UlqDqrqpYIExyUV4AaABAg,BOQZXKvH9Js,There’s like 7 on one road near me,4953,2022-03-31,UCl5LG-wt0zX0KSPRML8Jwng
Ugw9vll6km2KvkqXi-t4AaABAg,0z-fDzv-QMI,"im not trying to glaze but does drake have a single verse that even comes close to this, this is insane bro😭😭",694,2025-01-02,UCpiZQkegvnCzuaOizgKt_DA
Ugw9xz47gB-X3w_cDUZ4AaABAg,ry-ezCs7Tbo,"I am very grateful to your videos. I am a mum who lost my mum few years ago. Regretted didn't learn enough from my mum's cooking. I am now trying to cook as much for my kids, hope they would love my cooking as much as i love my mum's food ❤",7,2023-09-27,UCtfdQALcdGGFGsYJH7OWgrA
Ugw9YHeQXOZVPc8AH054AaABAg,e-ORhEE9VVg,I'll never understand how Taylor rocks every single outfit she wears,12410,2021-06-25,UCtCzLSL2gQYhSu8EVBDVYKg
Ugw9ZDvJ5WbO98bYUGN4AaABAg,9URaxu7ocBs,Anybody who goes through this should not have to pay income tax for 5 years.,447,2023-07-11,UCRfO5Rwz9SeCCJKQh6zPkDg
UgwA_GEZb5fXh4VDtuh4AaABAg,c7ENeKBhJzY,"""You look like aunt May from Spiderman""
Her: *becomes the spider woman herself*",740,2024-02-29,UC7icw5qfrMfcI7dHy_k7RVQ
Ugwa0rnDEn4qB_Wnwid4AaABAg,R1EdTElwwrM,"They had us in the first half, not gonna lie",290,2022-09-23,UCtDoWQb54yOhxZhVCpqUYjA
UgwA1rOWecdhwAL3FEx4AaABAg,qmQ6QwG1b0Q,"""Time for the big daddy"" had me 💀",1146,2024-05-14,UCwYDRtIoKOXFGBePTSLqXPw
UgwA20eAk7ppnxtR2wZ4AaABAg,-pKzXYfA5Xs,"this is the first time i've successfully tied my hair into a bun, and i've had long hair for over 3 years lol, this was actually really helpful, thanks",2474,2021-05-27,UCdaTrZzdRlZ0GMHWkZEcgUA
Ugwa2y6GUrhwz9164PZ4AaABAg,_Wf8Sc4k7Io,"Technically there are encounterable squakabilly that sit on top of your house. While it makes more sense for wattrel to be the regional bird, there is technically a brand new normal flying bird on poco path",1605,2023-03-04,UC0qiF3063OhLFgmjN6yQNPQ
Ugwa3TIBu-uSNZgz9CN4AaABAg,s72dhTVYKtM,Salute to Chandler who helped others figure their way out 🙋,44,2025-09-27,UCITrvgcnK9S_65q9tL3sIrQ
Ugwa4EKtHZ4Uwzj_TIx4AaABAg,28xjVV_b4oQ,That says a lot about Muhammad Ali 💯💪💯,63,2024-01-11,UCs-xtIFQi14EVFftgrd4xVA
Ugwa6NXOFAj82sTD3zd4AaABAg,DH4J8xhxRqM,"This tutorial is the most helpful I’ve watched, “don’t break your neck” and the fear of falling are smn you just don’t find elsewhere",51,2023-11-27,UCwckeFR22D0wND3LO_bqfPg
UgwA7NTrbXz5huIVML54AaABAg,cmpjAr1lfKc,It looks incomplete without bangles ❤️,0,2026-02-14,UC5NaKatkmEhb5aQhpeN1gBw
Ugwaaw71fXBEbc-o8-J4AaABAg,L4n6sCX5mMg,360 juice be like “you ain’t bashte the shteak”,324,2021-12-01,UC7E1rPGshppMx2o4PciZjOQ
UgwABj4yiKgGhCPmR1h4AaABAg,rRAmNz6G3Tk,"They don’t use them anymore in Australia , in fact they don’t even stir up your McFlurry they just dump it on top and give you a wooden spoon because of the environment",10146,2023-01-10,UCc2Uaer2CyORWQ0sZM7DzIQ
UgwACy75JYlBKgP2_ot4AaABAg,LjhCEhWiKXk,singing this to my imaginary girlfriend rn,17072,2021-07-01,UC5O4HpSW9ivgOMOYq1nsPOQ
UgwAd1NLL1SvCghGFpl4AaABAg,UYlEEEZ_v7E,My man literally boiling a kidney💀,748,2023-04-09,UCITmG9d3Q-nxV0wYvtwGoYQ
UgwaGb4tqfihZULGKg14AaABAg,B-AYs6eU42M,"The fact that the video can loop flawlessly, makes me watch over and over again...",7,2025-02-19,UCqkqWr4UvXiF8Iwm2PWNyuw
UgwagjwLbn052vhF_Ct4AaABAg,1wTHewBXeHk,My mum had this surgery 6 year ago I was away so they decided to not let me know about it one year later I went back home I put my head on her chest and It was the biggest shock ever pray for her to have a healthy long life,1293,2023-08-15,UCvFQv7UMB0LZZBqKTmuiliQ
Ugwajoy--UeEb6LkoTF4AaABAg,XwSAjH8cna8,"I thought he was gonna say “when he was 3 years old, he started smoking cigarettes”😭",55042,2022-01-01,UCUJpHXxoJIOroX3V-_khtfQ
UgwAk0u7AtWAicZWtst4AaABAg,jaTe_lk_y_4,Insane editing skills btw 🙏,73,2025-12-21,UCAoPNQ8Bw_cuwcRzU53qg9Q
UgwaMlg_uGCRnUeRnMR4AaABAg,nopEs-K4ExM,"Karl: oh Chris beat me!
6:50",29,2022-08-05,UCaWyp2tttXdSjg_FGNZnYwA
UgwaoGWD6hMlXKxqmap4AaABAg,el2K02I0mEU,Aisi saas kahan milti hai. Mil jaye to har ladki ki kismat khul jaye. Salute to this mother in law,399,2024-06-27,UCVx6mZAaj9ZfAdGJ5GUT8LQ
UgwApad-5LIk5DzqwbV4AaABAg,B1Jdc2UMkNQ,My man slowly becoming Vsauce,178,2023-02-04,UCA-D79GbMl2LH4twdzsJ5zw
UgwAQiI9fin_FdG6KgB4AaABAg,wLxNqtLHwUo,"*""oh haha nice""*

*""WAIT A DAMN MINUTE""*
rip my notifications.
its been over a year stop fighting yall😭🥀",73149,2023-12-12,UC9hKY_DyTkXB0OIP-53g1RA
UgwaR33AxWghakG7vT94AaABAg,HQbnxfOiUhM,"""minecraft but you can only dig straight down""
every beginner guide ever:",7249,2021-06-30,UC5kglk5gQxudCKr0RPIyVYQ
UgwAs9aomiij3Pd6fgV4AaABAg,XbJQrIayE5I,"""Have you ever wondered how this magic trick was done?"" 
Nope but keep talking",1997,2022-03-24,UCkjWhD_xdu1R23XG-9qVFfQ
UgwastWX2OlYKwpmTOx4AaABAg,3DjyC9f8LPU,Met the guy who invented this and gave him a massive high 4,444873,2023-04-03,UC83_lbGph5CFbNKPQD-fkjQ
UgwaUWCxWvdwp9ePIyp4AaABAg,72o9wX4hniU,"Walker Said ""Aight Fuck That Shit...""",8624,2023-05-08,UCYdFn9m5GIK8-04gS6Nlahg
UgwAvSweDmYk1C0VrJ54AaABAg,tnw0iu9hMP8,"“Here’s what happens when you try to bend a normal rock”
*breaks wrist*",35063,2021-10-02,UCCdCxSDesvK1v236uj4W-Fg
UgwawckuAdIZ9y46-dV4AaABAg,4iYX208i9N0,"i love how BMO said sorry to the egg when it cracked it open, but not the yolk when it mashed and mixed its face lmao",7257,2022-08-25,UCmoEBEJTHqbdsFqwI_ztr-g
UgwAWOEZArwcr7stmz94AaABAg,fki6bCXwIHQ,The max I ever got to was “No one knows where you are”,19,2025-11-08,UCIqm4oiGLXbO6SaN0nOj27g
UgwaxQDFeDTuvcy-iE94AaABAg,_CKhQnjBtGM,This is honestly one of the coolest things I’ve ever seen on the internet. Wish I saw it in person so I could give the guy that made it a high five and a solid handshake.,6472,2023-04-18,UCYHvNSTNUsDMzdN284o6KsQ
UgwaZOsyzz5s12ByzuJ4AaABAg,vmlYY-Nj_Q8,I am crying because she died after the concert,720,2025-12-24,UCussqF5R80Ovds40qDOYnBg
Ugwb-4Zn0FDWkbut-k14AaABAg,ZSMoo4s2YEA,let’s appreciate the other guy who shot the ball to him is so accurate!,6898,2021-11-08,UC6b8Fai2zV_ei6loGYsO7XA
UgwB-lv16uGxD8Hqeql4AaABAg,nxtXQ4XbP3U,This shows you that being obsessed on having full hunger can actually save you,42796,2021-09-27,UC8Iw2szNq3YlSUPFqfB0Ojw
UgwB25sSgnPLdVlAHZV4AaABAg,PwLRaHMJJEk,"“Oh god, now I have to clean him..”",226,2023-08-08,UC-bFHujZUOW1UU8Yybcqe3w
UgwB3_80ssTVr2kPSp94AaABAg,52r4gEIGslc,Frozen peanut butter sounds so good,1396,2024-04-05,UCck_6ufgQlbAmLG7Cquii_w
Ugwb4jD7uiOAn8kaKL94AaABAg,QW06BZ5fk78,Lil Scarred said who here before a million views?🔥,162,2026-02-05,UCfLE28LIRo2dEVsCp077-2A
Ugwb4oGfA0klx1GPKLV4AaABAg,7kndz6-RJqo,"I flew to far away lands just to meet one person: Sultan.
He is the tallest man on Planet Earth. Out of 7 billion people, he is the TALLEST.
This is his story - his real story.",43223,2021-06-08,UCJsUvAqDzczYv2UpFmu4PcA
UgwB4UMkc-66U5w1yzd4AaABAg,fh8ainyVIyc,My new favorite lyric sequence. Hands down.,19,2025-11-11,UCyK6jwiO5cr0k3GQ5Z6EF_w
UgwB5QnsvsFn_Qhk2iZ4AaABAg,QslsIWyagvU,"Para sa'yo na nagbabasa nito, nawa’y matupad mo ang lahat ng iyong mga pangarap at makamtan mo ang walang hanggang kaligayahan.",509,2025-06-17,UCQ8f-nRxEmhdsDOq9YQAOUw
UgwB7FT5x-Sf_jqR4M94AaABAg,cqREznICF54,Now why do royal guards wear such tall hats and wear them in the eyes that they cant even see,205,2023-07-06,UCY0ruqHQ6ImsQuO89Ikbx1g
Ugwb9_yEbEZwYoo28I94AaABAg,EFvoCCRZWyI,he looks like those paintings of saint sebastian when he's being impaled by thousands of arrows,5616,2025-07-27,UCbAPY-gCEEdn2kGcfBuBxEA
UgwB9r8MgxdGLoDJqGB4AaABAg,9ZUDUG3Im_U,"“I’ve never been a fan of Spam”

Lemme guess, you tried it uncooked",13160,2022-05-30,UCqOMdNbTzqWziR1YnOCAUMA
UgwBAPYNzkF7TKGwWr14AaABAg,CKEK3pC7krg,Coming back to listen whenever someone likes❤❤❤❤😭,5602,2025-11-03,UCut-jtJPCFSIdZmFg6jWd1w
UgwBaS2fNznYx_REzgl4AaABAg,nY0jbB6rQpQ,"“Cmon fight me sucker” 

Self destructs",313,2023-11-20,UCEh8t0SNfHelIDUPf70duBw
UgwbbHeO17LYHKwXjvF4AaABAg,iEuOnChpxm4,I saw this tweet with no context and had no clue what she was doing,176,2022-03-07,UC4GJPx9FGobsJ-Ru2933T0Q
UgwBbyJXfiGMEvDUIrt4AaABAg,_Wf8Sc4k7Io,"Squakabilly on top of the players roof: ""Am i a joke to you?"" 😂😂😂",850,2024-08-10,UCcuslnQJ3Whv2UsYJ0eppgQ
UgwBCLS7ZvvQ4jPRpmx4AaABAg,e02izlc2RPg,"1tbsp paprika
2tbsp brown sugar
2tsp garlic powder
1tbsp chili powder
2tsp salt
1tsp black pepper
1hr 325 degrees",3,2024-06-02,UCoEqeJbQsp6a_DwubKPgDCw
UgwbdszT2tl0v6xKVjt4AaABAg,qmQ6QwG1b0Q,"The neighbours eyes lmao, evolved from a powerful torch to the Sun.",15223,2023-02-10,UCUD5iFKeKN3Oov5R-m9OzHw
UgwBeEKrD7uCkUlqBNd4AaABAg,W0LgNsfXc3A,WoooooW the best ever shrimp i ate in my life.. thanks,11,2023-07-28,UCAYwQtSwkOn5s1reazBh81w
UgwBEtj90bEm1RhH4hx4AaABAg,vqMNqMIxxGw,Nice song,1,2026-02-14,UCYds2jBXmHQCYHKQ5yiNr2w
UgwBGxBeUmDMvbNiIEh4AaABAg,6Tobta0eAy0,That woman was basically *teleporting* all over her half of the court. GG 👍🏾,13242,2022-09-28,UCiOGB8oSezzx2MkcglLvf_w
Ugwbhamijx2nMcby6Lp4AaABAg,H1aZ-myEqyc,"Bahrami, an Iranian man who can combine tennis with art.👏",6279,2023-06-16,UCbFz7fqu817Og5C4W_wfOzA
UgwbkG-cL80Ntz3gDHN4AaABAg,rWAGlAGU9VE,"Men of culture, we meet again.",4741,2022-03-05,UC9dor_IKAA1IPHN4oLUx8qg
UgwbKHu-pK9i__b-QCZ4AaABAg,ZWZWpA7mnRs,Man if I try keeping my eyes open it will start to sting,528,2022-05-12,UCKsmlAWv1iO_PSMwviQvi5g
UgwbKnHn5FOWsGCawc14AaABAg,vmlYY-Nj_Q8,"Plp who misses Lilly ❤

👇",8063,2023-10-23,UCaGShD4Bc53AZkJJV389aXg
UgwBkUp9H7zyfGsan6h4AaABAg,D6qq0m8HvHU,Timing of the butterfly kicks is the most important part of butterfly stroke which is not even mentioned in the video😂,8,2024-04-27,UCckoFOrNOh1WlxqGOKAZaOA
Ugwbls-B2i7bFiNQ0Vd4AaABAg,ImzHlWdalhc,"Use ur favorite beer instead  or water , u will not b disappointed.  I promise you",9210,2022-12-19,UCJYLhouLLkZGlmegidbccwQ
UgwBpZY3VT44nHtaw3R4AaABAg,jnRzKbyFpik,"Takes a shot, recovers and then is ready to run and get the ball.  What a trooper",1585,2024-07-22,UCZYo5y70lxBjYmR9zjhNqfQ
Ugwbqa0H_Nx8z5QobHp4AaABAg,yGDkiUAwxRs,"I used to work at an energizer plant in the “dry rooms” where the machines that assemble these cells are located. From time to time one of the machines would get jammed up and I’d have to clear the damaged cells as quickly as possible, when they get crushed/damaged they immediately start getting super hot. You’ve got to get them out and into a special container asap, I never had any major catastrophes but I had heard some scary stories from other operators.",1669,2025-08-06,UCVbj3IVSLEXggEOixzvnw5g
Ugwbsxkl5l5vVhl0p6p4AaABAg,QfX3osZFLeo,absolutely amazing!! loved the recipe ❤,0,2026-02-19,UCe_1RVA2zqS35aGALNTiGSA
UgwBvr4EiOO5beefhCh4AaABAg,z-NWT3MwYew,Graamy was saiko 😀😀😀😂,2,2022-02-26,UCknvQ3DSkeV-hqMn1qB7zkg
UgwBvv_Uzysey6oX1hN4AaABAg,2qMJ-_myWuI,The new generation is gonna think this is ai,1674,2025-12-25,UCEXT9sW-547ScKD1IA9uofQ
UgwBW-aaIFkYaIBxOI14AaABAg,n36IqbvZ8ZA,"""A waterphone.""

Hell ambient sounds",45056,2021-07-12,UC75e1N9StLrjsrwAXEC4ZNg
UgwbX3Nz3cK3CvKjnYp4AaABAg,dDudD4z8r6E,The fact that he's wearing round glasses too lmao,3176,2022-07-16,UC47lRhFDbCgSTc8sK1JB1QQ
UgwBxs6ca8GwjlZ7fwF4AaABAg,9ZUDUG3Im_U,Checkout my video battling Buffalo Wild Wings in their parking lot! https://www.youtube.com/watch?v=NfCyLJ2zT0U,2740,2022-07-25,UC_pT_Iz6XjuM-eMTlXghdfw
UgwBYgrbUqqtKwcKkHZ4AaABAg,HWohQJ-pesc,"Instructions unclear, I ended up making Beef-fat Kulfi💀",5671,2022-03-25,UCGvipiE8ZNfLgssrgzxGP4w
UgwbYOOosH2ZwqlEZi14AaABAg,SNp8fDp9zAU,That loop is perfect,10,2025-01-21,UCSKj2dk81sbvm5vutIW09bA
UgwBYTGlHh0yoOoS1AV4AaABAg,22JgMEqwjWE,Op phonk ❤🤫 omg this one of my best phonks that is aura 999 fire,4,2025-12-30,UC4a4Cjpvhb7ytX7UaVQTURQ
Ugwc0SeDtQx76lHvcah4AaABAg,_u8ODxhQK5k,"""IF YOU LOSE A QUEEN , IT'S A BLUNDER
IF A GM BLUNDERS HIS QUEEN, IT'S A SACRIFICE""
                                      
                                   --A RANDOM GM",6289,2023-03-25,UC22kdcYIFCo-rhz88ISaIqA
UgwC4K2H9nW9SECuXS54AaABAg,IHY3X7fY6bY,As an experienced pizza maker. The less you handle the Dough the better the crust,14,2024-10-14,UCvzdvrneJedB2dkXWdYEt7Q
UgwC67-PGYdss7fN_s14AaABAg,jnRzKbyFpik,고의가 아닌것에 아픔은 참을수있다 서로 존중하고 이해 하는 모습이 아름답다,264,2024-07-17,UCvMRKMnvWbAUf4eehnQeAhA
Ugwc6MY_3GcP9oJTKbp4AaABAg,FPe3TAKOT9Y,LOL - says used distilled/deminerised water  -  proceeds to use spring water full of minerals.,353,2023-05-04,UCQU8KqIO2cVvTTJhG9MrIqg
Ugwc9XibmPAzTcx0mIF4AaABAg,i1n3S1ZyUkE,The way Zac immediately slightly sits and becomes the defendant is hilarious to me,96484,2022-04-07,UCssozfXQC3pb9d1xrzSwsBA
UgwCCb9cVTJbnOdabYl4AaABAg,FKs_lc33Wmc,The flowers on top are a nice touch. Like this was a grave for soup.,49827,2021-07-12,UCRMsNGA5jFhAA8b1FQOGd2A
UgwccLfsVteaEhJjc554AaABAg,ImzHlWdalhc,"I realized that adding any kind of liquid helps onions caramelize faster, so I do this whenever the opportunity presents itself. Less work, and a smaller time frame to mess them up in. Makes my life so much easier, because I love cooking with caramelized onions",144,2023-12-11,UCj_mC7o5bKy3OO4s138ut_Q
UgwCDA3NdyPbf1IoB5h4AaABAg,-Sd0W1zLG4s,Yes… a simple groove really makes that much difference… Awesome tip <3,49,2023-05-12,UClfT3KR3ZDMd992DkX6ZU2g
UgwCdJoRgqnawqrUJyt4AaABAg,e02izlc2RPg,I watch this video 10-12 time ☺️ it's look like so yammy 😋🤤,4,2021-09-02,UCnT3R2nkiHiCLl8ef2nwaYA
Ugwce5NX1BOuFPUuu5Z4AaABAg,R1EdTElwwrM,She had us in the first half ngl💀🖐️,367,2023-03-16,UC_L-OU8Mn-BK8MnyC0ofJcw
UgwCetqZjDPK7n8vrgV4AaABAg,jnRzKbyFpik,Rafa is truly a compassionate & good human  being…Respect,82,2024-01-10,UCEKc_JiSfL-MBIX65qkj8Qw
Ugwcex71BXxleCGxszV4AaABAg,xij-O0etaJ8,"""And it's one of rarest elements on earth""

*SLAM!""",1333,2022-04-02,UCYzYCgLjMyb6PKgjQFvBVVQ
UgwcF1q7AIzsCqsNvOV4AaABAg,2s6hqD-P1Dc,best 150 the parents ever spent,71,2025-10-13,UCU23Qw0wvEbx7VlhENnXhwA
UgwcFnaVIxZHts2AUGt4AaABAg,U7YUoC-IaQ4,No such thing as “misrepresentation” when it comes to adobo. Even us filipinos cook it all very differently. That’s what makes it special!! 💖,895,2022-01-06,UChVsYT2-x9glgwv0sbn0aPA
UgwCG4D-m0TA46WYJ0B4AaABAg,RcKv_X6O2so,Always the best Bazel.  Thanks,2,2025-06-12,UCmlkrDSwydfmtmB59CsCKdA
UgwcGGfJYmP1DWqoQpF4AaABAg,bcqKV9Wh3t8,what to do then? cause I think I’m heading for a burnout,235,2022-04-09,UC1FWUqEqu-YebCtdS6WcDPA
UgwCGXhfX6sheEdM0et4AaABAg,EO-b33PusaM,Let’s just talk about how Valerie’s hair is always on point and is iconic-,20,2024-02-08,UCo2QYqDqWxzsNPnSeyP8U8w
Ugwcibo_WiYncQDo0_F4AaABAg,KzKKbCTacf0,love this recipe,0,2025-03-26,UC0xYclTWIxMT3PtNYGvRZZg
UgwCj5slT4dexbbE7Pt4AaABAg,H1T67soJboI,Thats a beautiful and wonderous instrument ya got there too sir. That thing is 100% gorgeous and sounds tremendous.,0,2026-02-19,UCEkEcrYumaFjfnFh5brB1OA
UgwCkGG51nlVCTdaKjp4AaABAg,C_NW4atfc14,This is good knot. A little knowledge go's a long way.,17,2023-05-14,UCaciA54ptQbi0wZK-6ZpeKg
UgwCksf00Bdg32GCqod4AaABAg,c7ENeKBhJzY,Tony stark searching for location,54757,2024-01-15,UCpMkP3nxx9WwfCx0TT1C5QA
UgwCmnF9plqSPfhSgL94AaABAg,hks4RG3ohtg,"Normal people=guess the answer
Legends=see the comment box 
😂😂😂 if you are a legend like my comment😂😂😂😂😂",6489,2024-02-09,UCE8HIl35BdOPcFQTxDsldAg
